"fechafacturacion","nropresupuesto","ordennro","estado","cliente","condicion","tipo_producto","codigo","sep1","esplancha","tienecorte","ncorte","cantidad","ancho","alto","m2","preciom2","precioplancha","listaprecio","preciolistam2","preciolistapla","sep2","totalusd","preciototalgs","descuento","espera","sep3","tipo_anexo","cantidad_anexo","precio_unitario_anexo","sep4","vendedor","nrofactura","porgananciasusd","gananciausd","costousd","gananciags","costogs","utilidad","cambio","fechafacdia","fechafacsemana","fechafacmes","fechafacanio","idop"
"2026-03-24","PRE-185787","ORD-115293-9-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","10","1","0.82","1.396","1.14472","15.46","0","OPTIMIZADO C","15.46","0"," |","17.7","125670","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0039239","0","0","0","0","0","0","7100","24","13","03","2026","138233"
"2026-03-24","PRE-185787","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","3.85","27335","0.0","-"," |","Servicio","4.43","0.87"," |","lucyr","001-001-0039239","0","0","0","0","0","0","7100","24","13","03","2026","0"
"2026-03-24","PRE-185787","ORD-115293-9-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","10","8","0.719","1.099","6.321447999999999","15.46","0","OPTIMIZADO C","15.46","0"," |","97.73","693883","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0039239","0","0","0","0","0","0","7100","24","13","03","2026","138233"
"2026-03-24","PRE-185787","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","25.31","179701","0.0","-"," |","Servicio","29.09","0.87"," |","lucyr","001-001-0039239","0","0","0","0","0","0","7100","24","13","03","2026","0"
"2026-03-24","PRE-185787","ORD-115293-9-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","10","1","0.82","1.89","1.5497999999999998","15.46","0","OPTIMIZADO C","15.46","0"," |","23.96","170116","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0039239","0","0","0","0","0","0","7100","24","13","03","2026","138233"
"2026-03-24","PRE-185787","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.72","33512","0.0","-"," |","Servicio","5.42","0.87"," |","lucyr","001-001-0039239","0","0","0","0","0","0","7100","24","13","03","2026","0"
"2026-03-24","PRE-185787","ORD-115293-9-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","10","3","0.495","0.3","0.4455","15.46","0","OPTIMIZADO C","15.46","0"," |","6.89","48919","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0039239","0","0","0","0","0","0","7100","24","13","03","2026","138233"
"2026-03-24","PRE-185787","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.15","29465","0.0","-"," |","Servicio","4.77","0.87"," |","lucyr","001-001-0039239","0","0","0","0","0","0","7100","24","13","03","2026","0"
"2026-03-24","PRE-185787","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","618.46","4391066","0.0","-"," |","Servicio","18.19","34"," |","lucyr","001-001-0039239","0","0","0","0","0","0","7100","24","13","03","2026","0"
"2026-03-24","PRE-185786","ORD-115294-7-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","2","2","0.505","0.952","0.9615199999999999","23.23","0","OPTIMIZADO C","23.23","0"," |","22.34","158614","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0039240","0","0","0","0","0","0","7100","24","13","03","2026","138242"
"2026-03-24","PRE-185786","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.07","35997","0.0","-"," |","Servicio","5.83","0.87"," |","lucyr","001-001-0039240","0","0","0","0","0","0","7100","24","13","03","2026","0"
"2026-03-24","PRE-185786","ORD-115294-7-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","2","2","0.505","0.952","0.9615199999999999","15.46","0","OPTIMIZADO C","15.46","0"," |","14.87","105577","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0039240","0","0","0","0","0","0","7100","24","13","03","2026","138232"
"2026-03-24","PRE-185786","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.07","35997","0.0","-"," |","Servicio","5.83","0.87"," |","lucyr","001-001-0039240","0","0","0","0","0","0","7100","24","13","03","2026","0"
"2026-03-24","PRE-185786","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","32.64","231744","0.0","-"," |","Servicio","0.96","34"," |","lucyr","001-001-0039240","0","0","0","0","0","0","7100","24","13","03","2026","0"
